time,volume,log_volume
1142380.8575157209,121.0,4.795790545596741
1142382.3207282121,122.0,4.804021044733257
1142383.2086743803,122.0,4.804021044733257
1142383.2681383828,122.0,4.804021044733257
1142384.088612115,122.0,4.804021044733257
1142384.1125165562,123.0,4.812184355372417
1142384.120602274,122.0,4.804021044733257
1142384.494715134,123.0,4.812184355372417
1142384.7476145588,123.0,4.812184355372417
1142385.6694791887,124.0,4.820281565605037
1142385.7071883841,123.0,4.812184355372417
1142385.779015978,124.0,4.820281565605037
1142385.8609713267,123.0,4.812184355372417
1142386.3288121168,123.0,4.812184355372417
1142386.5126742916,123.0,4.812184355372417
1142386.6403685256,124.0,4.820281565605037
1142386.716011925,123.0,4.812184355372417
1142386.7171980997,124.0,4.820281565605037
1142386.779242707,123.0,4.812184355372417
1142388.4253881683,124.0,4.820281565605037
1142388.9392910704,123.0,4.812184355372417
1142389.2453890108,124.0,4.820281565605037
1142389.56634927,124.0,4.820281565605037
1142389.805544364,124.0,4.820281565605037
1142391.265541693,123.0,4.812184355372417
1142391.3859576497,124.0,4.820281565605037
1142391.3935140043,124.0,4.820281565605037
1142392.1362832321,124.0,4.820281565605037
1142392.166896449,124.0,4.820281565605037
1142392.29115661,124.0,4.820281565605037
1142393.0278915367,123.0,4.812184355372417
1142393.258131519,124.0,4.820281565605037
1142393.4218461309,123.0,4.812184355372417
1142395.0892366983,123.0,4.812184355372417
1142395.112576817,122.0,4.804021044733257
1142395.9908166002,123.0,4.812184355372417
1142396.3202608128,122.0,4.804021044733257
1142396.432079457,122.0,4.804021044733257
1142396.7800840165,122.0,4.804021044733257
1142397.4235205904,123.0,4.812184355372417
1142397.6540052919,122.0,4.804021044733257
1142397.8963418931,123.0,4.812184355372417
1142398.0651168302,122.0,4.804021044733257
1142398.3076903978,122.0,4.804021044733257
1142754.485780419,122.0,4.804021044733257
1142754.7218169146,123.0,4.812184355372417
1142754.9456030654,122.0,4.804021044733257
1142754.9779189022,123.0,4.812184355372417
1142755.0468434715,122.0,4.804021044733257
1142755.764524815,123.0,4.812184355372417
